track_id, type, traveled_d, avg_speed, lat, lon, speed, lon_acc, lat_acc, time
935, Motorcycle,430.11,37.582148,37.980463,23.735219,48.0731,-0.0199,-0.0182,791
936, Motorcycle,429.02,35.587034,37.980464,23.735214,56.4463,0.0894,-0.0204,791.8
937, Car,430.17,22.443845,37.980483,23.735239,45.7119,-0.0354,-0.1227,791.8
938, Taxi,192.2,5.338972,37.980445,23.735177,43.2623,0.0717,-0.023,792.6
939, Taxi,430.24,18.934754,37.980469,23.735208,49.4238,-0.1186,-0.0215,793
940, Taxi,196.03,5.479226,37.978447,23.735603,11.4285,0.0024,0.0935,793.8
941, Motorcycle,218.39,33.313307,37.980473,23.735211,46.1924,-0.1327,-0.0526,793.8
942, Bus,428.99,14.22062,37.980427,23.735156,33.4039,-0.076,-0.0859,794.4
943, Motorcycle,429.21,23.200749,37.980442,23.735186,43.1044,0.1268,0.068,794.6
944, Car,206.99,33.565915,37.980455,23.735191,54.9687,0.2548,-0.0505,795.8
945, Car,208.79,29.361602,37.980447,23.735162,32.973,-0.1842,-0.0626,796.2
946, Car,167.73,4.792326,37.978445,23.7356,11.692,-0.05,0.0477,796.6
947, Car,430.34,18.620426,37.980469,23.735226,43.5389,0.1042,-0.0468,797
948, Taxi,441.53,12.715934,37.980454,23.735172,31.0893,-0.5473,-0.0826,797.6
949, Car,429.67,16.213812,37.980474,23.735217,40.85,-0.1592,-0.0989,798.2
950, Motorcycle,429.47,25.180514,37.980458,23.735205,56.6233,0.4389,-0.046,799.4
951, Taxi,429.76,21.078083,37.980458,23.735179,40.0787,-0.118,0.0114,800
952, Car,68.14,19.783101,37.977629,23.737402,7.4173,0.0279,0.1219,800.6
953, Car,429.91,17.273335,37.98047,23.735215,26.9532,1.1595,-0.0136,801.4
954, Motorcycle,55.73,18.925596,37.980061,23.736933,31.4142,0.3495,-0.0304,801.4
955, Car,305.82,9.282847,37.978444,23.735601,10.9691,0.1173,-0.0038,804
956, Car,161.17,5.001958,37.978453,23.735595,8.6907,0.2076,-0.0161,806.6
957, Car,95.27,9.122002,37.978968,23.736627,0.0005,0.0004,0,808
958, Car,313.76,10.477986,37.978433,23.735607,6.9524,0.0902,0.0094,809.6
959, Motorcycle,105.74,18.844255,37.977965,23.737125,8.5332,-0.1736,0.1106,810.2
960, Car,32.83,1.918561,37.977629,23.737401,7.1703,0.3511,0.0003,812.2
961, Car,288.16,9.465066,37.978442,23.735603,5.6177,-0.153,0.014,813
962, Motorcycle,128.06,16.70378,37.978479,23.735641,15.2541,0.4018,0.0005,814.6
963, Car,323.38,11.280569,37.978441,23.735602,9.0897,-0.007,0.0412,816.8
964, Medium Vehicle,116.73,4.071882,37.978447,23.735596,6.8204,-0.0303,0.2538,819.4
965, Motorcycle,150.37,8.99234,37.978445,23.735637,19.7917,0.5218,-0.0193,821.6
966, Car,307.1,11.468542,37.97844,23.735596,0,0,0,826.2
967, Motorcycle,363.28,14.929281,37.980061,23.736939,20.1814,-0.6292,-0.0553,826.4
968, Car,431.08,27.613666,37.980488,23.735241,24.3828,0.3563,0.0283,827.4
969, Motorcycle,430.38,40.559188,37.980451,23.735188,29.5471,-0.2258,-0.0703,827.6
970, Car,205.54,22.287525,37.980441,23.735163,20.5418,-0.1055,-0.0311,828
971, Car,294.66,11.260742,37.980475,23.735223,21.6517,-0.2046,0.0006,828.4
972, Motorcycle,429.56,31.431389,37.98046,23.735197,29.0568,-0.034,-0.0603,828.6
973, Car,163.46,16.166469,37.98049,23.735246,16.5944,0.0687,0.0376,830.2
974, Motorcycle,250.31,11.552988,37.978431,23.735609,18.7513,0.127,-0.0456,830.6
975, Motorcycle,500.6,21.102491,37.980463,23.735198,25.1412,-0.2402,-0.0238,830.8
976, Motorcycle,205.74,24.524929,37.980433,23.735151,32.1383,0.2474,-0.039,831
977, Car,31.09,12.437004,37.980059,23.736938,12.7261,-0.189,-0.0563,831.4
978, Car,431.71,25.148416,37.980447,23.735168,26.1906,-0.0334,-0.0398,831.4
979, Car,155.01,12.078357,37.980489,23.735242,17.5594,0.0748,0.0565,832.4
980, Motorcycle,431.14,31.67548,37.980453,23.735178,34.2644,-0.0262,-0.0474,832.8
981, Car,433.79,28.601494,37.980475,23.735211,29.2521,-0.0486,-0.0267,833.8
982, Taxi,421.19,17.075281,37.980438,23.735146,25.9195,0.0159,-0.0003,833.8
983, Taxi,433.67,29.68075,37.980461,23.735187,35.6407,0.0789,-0.0169,833.8
984, Motorcycle,212.51,24.057639,37.980449,23.735164,36.4697,-0.0057,0.0382,834.4
985, Motorcycle,431.54,40.247565,37.980452,23.735176,38.004,0.132,-0.0553,834.8
986, Car,434.32,18.569298,37.9805,23.735231,20.4832,0.2135,-0.0027,835
987, Car,68.05,5.777594,37.977634,23.737397,7.8591,0.1167,0.0078,835.2
988, Car,288.4,11.906391,37.980474,23.735206,32.7839,0.1177,-0.007,835.4
989, Taxi,208.03,24.474257,37.98044,23.735142,25.2892,-0.0318,-0.0007,835.4
990, Medium Vehicle,77.15,3.20718,37.980388,23.735063,20.0206,0.4704,0.0083,835.8
991, Car,78.2,18.768648,37.978088,23.737273,12.893,0.0287,-0.1367,836.2
992, Car,434.2,28.628476,37.980481,23.735212,26.466,-0.1753,-0.0232,837.2
993, Taxi,388.84,16.507156,37.980462,23.735166,32.8134,-0.0795,0.0174,837.6
994, Motorcycle,70.4,18.101791,37.978079,23.737286,11.6209,-0.2883,-0.156,838.2
995, Medium Vehicle,416.82,17.863735,37.980464,23.735182,32.7679,-0.103,0.0612,838.6
996, Car,431.44,21.875752,37.980486,23.735235,23.7332,-0.312,0.0403,839
997, Taxi,433.13,21.0144,37.980476,23.735212,31.9275,0.0473,0.0611,840.2
998, Taxi,409.16,17.919447,37.980451,23.735167,32.6048,-0.0092,0.083,840.4
999, Taxi,166.58,9.549372,37.978349,23.737788,20.8166,0.3314,0.0236,840.6
1000, Taxi,103.34,4.581479,37.978451,23.735596,8.1615,-0.2708,0.003,841.4
1001, Car,162.38,15.799373,37.980482,23.735242,28.4285,0.3847,-0.057,841.8
1002, Car,396.86,17.903544,37.980445,23.735174,31.1149,-0.1294,0.02,842.8
1003, Car,155.66,14.295482,37.980483,23.735231,26.1442,0.3722,0.008,843.8
1004, Car,399.92,18.270235,37.980463,23.735183,28.3639,-0.2937,0.0283,843.8
1005, Taxi,344.86,15.79501,37.980447,23.735152,30.2146,-0.1172,-0.0213,844
1006, Motorcycle,433.09,21.535101,37.980479,23.735208,40.7178,-0.0625,-0.1197,844
1007, Taxi,171.4,7.89053,37.978442,23.735597,13.2595,-0.1339,-0.0818,844.4
1008, Car,433.15,20.735804,37.980494,23.735231,28.7184,1.015,0.0082,845.6
1009, Taxi,253.72,11.893125,37.980448,23.735152,20.7564,0.5312,-0.0634,845.8
1010, Motorcycle,454.38,22.718772,37.979879,23.734803,19.3365,0.2458,-0.0061,846.6
1011, Car,387.46,18.353542,37.980474,23.735203,20.3463,0.5373,-0.0192,846.6
1012, Car,416.55,19.783159,37.980463,23.735176,17.2665,0.2585,-0.0088,846.8
1013, Motorcycle,153.9,7.347807,37.980491,23.735239,20.0628,0.3788,-0.1231,847.2
1014, Motorcycle,136.63,6.57599,37.978455,23.735651,15.4516,0.2969,0.0108,847.6
1015, Motorcycle,430.04,22.371956,37.980482,23.735224,19.6175,0.6057,0.0075,847.8
1016, Taxi,111.47,5.408228,37.978446,23.735597,14.6377,0.1355,-0.0094,848.4
1017, Taxi,35.48,2.864113,37.977631,23.737396,7.604,0.1789,0.1143,850.2
